customer_id,signup_date,signup_quarter,region,segment,plan,billing_cycle,acquisition_channel,engagement_score,monthly_price_usd,churn_month,churn_reason,risk_at_month_3,risk_at_month_12,status_month_3,status_month_12,months_billed,observed_revenue_12m_usd
RC-01041,2024-12-04,Q4 2024,North America,Individual,Basic,Monthly,Paid Search,0.641,15,,,False,False,Active,Active,12,180
RC-01042,2024-05-22,Q2 2024,Other,Team,Basic,Monthly,Referral,0.591,15,,,False,False,Active,Active,12,180
RC-01043,2024-09-19,Q3 2024,North America,Individual,Basic,Annual,Organic,0.73,12.75,,,False,True,Active,At risk,12,153.0
RC-01044,2024-10-28,Q4 2024,North America,Individual,Premium,Monthly,Organic,0.65,49,,,False,False,Active,Active,12,588
RC-01045,2024-09-07,Q3 2024,Europe,Individual,Basic,Monthly,Paid Search,0.41,15,,,False,False,Active,Active,12,180
RC-01046,2024-09-24,Q3 2024,Europe,Individual,Premium,Annual,Organic,0.731,41.65,,,False,True,Active,At risk,12,499.8
RC-01047,2024-03-18,Q1 2024,North America,Individual,Basic,Monthly,Paid Search,0.749,15,,,False,False,Active,Active,12,180
RC-01048,2024-06-03,Q2 2024,North America,Freelancer,Premium,Annual,Organic,0.823,41.65,,,False,False,Active,Renewed,12,499.8
RC-01049,2024-07-19,Q3 2024,Other,Individual,Standard,Monthly,Organic,0.895,29,,,False,False,Active,Active,12,348
RC-01050,2024-07-13,Q3 2024,Europe,Freelancer,Standard,Monthly,Partner,0.863,29,,,False,False,Active,Active,12,348
RC-01051,2024-07-15,Q3 2024,Other,Individual,Standard,Monthly,Paid Search,0.158,29,9,Price,True,False,At risk,Churned,9,261
RC-01052,2024-05-07,Q2 2024,Europe,Individual,Premium,Annual,Partner,0.912,41.65,,,True,False,At risk,Renewed,12,499.8
RC-01053,2024-07-07,Q3 2024,Europe,Individual,Premium,Monthly,Organic,0.868,49,,,False,False,Active,Active,12,588
RC-01054,2024-11-14,Q4 2024,Europe,Small Business,Premium,Annual,Social,0.458,41.65,1,Low usage,False,False,Churned,Churned,1,41.65
RC-01055,2024-01-10,Q1 2024,Asia-Pacific,Individual,Basic,Monthly,Organic,0.383,15,,,False,False,Active,Active,12,180
RC-01056,2024-12-12,Q4 2024,Asia-Pacific,Freelancer,Basic,Monthly,Referral,0.86,15,,,False,False,Active,Active,12,180
RC-01057,2024-12-19,Q4 2024,Asia-Pacific,Small Business,Standard,Monthly,Organic,0.644,29,12,Product experience,False,False,Active,Churned,12,348
RC-01058,2024-11-14,Q4 2024,Asia-Pacific,Small Business,Basic,Monthly,Referral,0.265,15,,,True,True,At risk,At risk,12,180
RC-01059,2024-05-18,Q2 2024,Europe,Team,Premium,Monthly,Organic,0.746,49,4,Changed needs,False,False,Active,Churned,4,196
RC-01060,2024-02-13,Q1 2024,Europe,Freelancer,Premium,Monthly,Social,0.795,49,1,Low usage,False,False,Churned,Churned,1,49
RC-01061,2024-09-07,Q3 2024,North America,Individual,Standard,Annual,Organic,0.524,24.65,10,Low usage,False,False,Active,Churned,10,246.5
RC-01062,2024-05-24,Q2 2024,North America,Team,Premium,Annual,Paid Search,0.786,41.65,,,False,False,Active,Renewed,12,499.8
RC-01063,2024-05-19,Q2 2024,North America,Individual,Standard,Annual,Organic,0.587,24.65,,,False,False,Active,Renewed,12,295.8
RC-01064,2024-07-24,Q3 2024,North America,Small Business,Enterprise,Monthly,Organic,0.38,89,,,False,False,Active,Active,12,1068
RC-01065,2024-02-11,Q1 2024,Asia-Pacific,Team,Standard,Monthly,Organic,0.431,29,,,False,False,Active,Active,12,348
RC-01066,2024-03-20,Q1 2024,Europe,Freelancer,Standard,Monthly,Social,0.552,29,,,False,False,Active,Active,12,348
RC-01067,2024-04-23,Q2 2024,Europe,Freelancer,Basic,Monthly,Organic,0.435,15,,,False,False,Active,Active,12,180
RC-01068,2024-07-20,Q3 2024,Europe,Small Business,Basic,Annual,Referral,0.75,12.75,,,False,True,Active,At risk,12,153.0
RC-01069,2024-02-02,Q1 2024,Asia-Pacific,Individual,Standard,Annual,Organic,0.486,24.65,,,False,False,Active,Renewed,12,295.8
RC-01070,2024-07-21,Q3 2024,Asia-Pacific,Individual,Standard,Monthly,Paid Search,0.546,29,,,False,False,Active,Active,12,348
RC-01071,2024-05-28,Q2 2024,Europe,Individual,Standard,Annual,Organic,0.478,24.65,,,True,False,At risk,Renewed,12,295.8
RC-01072,2024-04-19,Q2 2024,North America,Freelancer,Basic,Monthly,Social,0.604,15,,,False,False,Active,Active,12,180
RC-01073,2024-12-19,Q4 2024,North America,Small Business,Enterprise,Annual,Organic,0.552,75.65,,,False,False,Active,Renewed,12,907.8
RC-01074,2024-03-17,Q1 2024,Asia-Pacific,Individual,Standard,Annual,Organic,0.827,24.65,,,False,False,Active,Renewed,12,295.8
RC-01075,2024-10-24,Q4 2024,North America,Freelancer,Basic,Monthly,Paid Search,0.457,15,1,Low usage,False,False,Churned,Churned,1,15
RC-01076,2024-06-17,Q2 2024,Europe,Freelancer,Basic,Monthly,Social,0.392,15,8,Low usage,False,False,Active,Churned,8,120
RC-01077,2024-05-06,Q2 2024,Europe,Small Business,Premium,Annual,Referral,0.488,41.65,,,False,False,Active,Renewed,12,499.8
RC-01078,2024-11-10,Q4 2024,Europe,Small Business,Premium,Annual,Paid Search,0.801,41.65,,,False,False,Active,Renewed,12,499.8
RC-01079,2024-07-17,Q3 2024,Europe,Individual,Basic,Monthly,Organic,0.436,15,7,Payment issue,True,False,At risk,Churned,7,105
RC-01080,2024-01-08,Q1 2024,North America,Small Business,Basic,Monthly,Referral,0.204,15,,,True,True,At risk,At risk,12,180
RC-01081,2024-06-07,Q2 2024,North America,Individual,Standard,Monthly,Referral,0.613,29,,,False,False,Active,Active,12,348
RC-01082,2024-01-19,Q1 2024,Europe,Team,Standard,Monthly,Organic,0.587,29,6,Low usage,False,False,Active,Churned,6,174
RC-01083,2024-01-23,Q1 2024,Other,Small Business,Basic,Monthly,Organic,0.097,15,,,True,True,At risk,At risk,12,180
RC-01084,2024-06-12,Q2 2024,North America,Small Business,Standard,Monthly,Social,0.499,29,,,False,False,Active,Active,12,348
RC-01085,2024-12-24,Q4 2024,Asia-Pacific,Small Business,Enterprise,Monthly,Paid Search,0.241,89,,,True,True,At risk,At risk,12,1068
RC-01086,2024-04-23,Q2 2024,Asia-Pacific,Freelancer,Basic,Monthly,Paid Search,0.344,15,6,Price,False,False,Active,Churned,6,90
RC-01087,2024-09-23,Q3 2024,North America,Small Business,Basic,Monthly,Social,0.706,15,12,Payment issue,False,False,Active,Churned,12,180
RC-01088,2024-01-09,Q1 2024,Asia-Pacific,Individual,Basic,Monthly,Referral,0.956,15,4,Payment issue,False,False,Active,Churned,4,60
RC-01089,2024-12-03,Q4 2024,Asia-Pacific,Individual,Basic,Monthly,Organic,0.318,15,2,Changed needs,False,False,Churned,Churned,2,30
RC-01090,2024-12-15,Q4 2024,Europe,Individual,Premium,Annual,Organic,0.723,41.65,,,False,False,Active,Renewed,12,499.8
RC-01091,2024-06-07,Q2 2024,Europe,Freelancer,Premium,Annual,Referral,0.959,41.65,,,False,True,Active,At risk,12,499.8
RC-01092,2024-11-18,Q4 2024,Asia-Pacific,Team,Premium,Monthly,Paid Search,0.721,49,,,False,False,Active,Active,12,588
RC-01093,2024-01-12,Q1 2024,Asia-Pacific,Individual,Basic,Monthly,Organic,0.576,15,7,Price,False,False,Active,Churned,7,105
RC-01094,2024-04-23,Q2 2024,Asia-Pacific,Individual,Standard,Annual,Paid Search,0.981,24.65,,,False,False,Active,Renewed,12,295.8
RC-01095,2024-03-14,Q1 2024,Europe,Individual,Premium,Monthly,Organic,0.898,49,,,False,False,Active,Active,12,588
RC-01096,2024-07-22,Q3 2024,Europe,Freelancer,Standard,Annual,Referral,0.473,24.65,5,Low usage,False,False,Active,Churned,5,123.25
RC-01097,2024-02-15,Q1 2024,Other,Individual,Premium,Annual,Paid Search,0.726,41.65,,,True,True,At risk,At risk,12,499.8
RC-01098,2024-07-15,Q3 2024,Europe,Small Business,Basic,Monthly,Referral,0.51,15,,,False,False,Active,Active,12,180
RC-01099,2024-12-17,Q4 2024,Asia-Pacific,Freelancer,Standard,Monthly,Social,0.986,29,,,False,False,Active,Active,12,348
RC-01100,2024-05-11,Q2 2024,Other,Individual,Basic,Annual,Paid Search,0.518,12.75,,,False,False,Active,Renewed,12,153.0
RC-01101,2024-09-20,Q3 2024,North America,Individual,Premium,Annual,Organic,0.835,41.65,,,False,False,Active,Renewed,12,499.8
RC-01102,2024-05-08,Q2 2024,Europe,Small Business,Premium,Monthly,Organic,0.749,49,,,False,False,Active,Active,12,588
RC-01103,2024-12-20,Q4 2024,Europe,Small Business,Basic,Monthly,Paid Search,0.612,15,,,False,False,Active,Active,12,180
RC-01104,2024-12-21,Q4 2024,North America,Individual,Basic,Monthly,Paid Search,0.783,15,,,False,False,Active,Active,12,180
RC-01105,2024-03-02,Q1 2024,Europe,Small Business,Standard,Monthly,Referral,0.557,29,,,False,False,Active,Active,12,348
RC-01106,2024-06-27,Q2 2024,North America,Individual,Basic,Monthly,Paid Search,0.259,15,10,Payment issue,True,False,At risk,Churned,10,150
RC-01107,2024-08-01,Q3 2024,North America,Small Business,Standard,Annual,Paid Search,0.827,24.65,,,False,False,Active,Renewed,12,295.8
RC-01108,2024-09-05,Q3 2024,North America,Freelancer,Premium,Annual,Paid Search,0.591,41.65,,,False,False,Active,Renewed,12,499.8
RC-01109,2024-03-26,Q1 2024,Europe,Individual,Premium,Annual,Organic,0.664,41.65,,,False,False,Active,Renewed,12,499.8
RC-01110,2024-01-20,Q1 2024,Other,Team,Enterprise,Annual,Referral,0.842,75.65,,,False,False,Active,Renewed,12,907.8
RC-01111,2024-11-27,Q4 2024,Asia-Pacific,Team,Premium,Monthly,Partner,0.494,49,,,False,False,Active,Active,12,588
RC-01112,2024-06-07,Q2 2024,North America,Individual,Standard,Annual,Partner,0.604,24.65,,,False,False,Active,Renewed,12,295.8
RC-01113,2024-01-09,Q1 2024,Asia-Pacific,Freelancer,Standard,Monthly,Organic,0.378,29,,,False,False,Active,Active,12,348
RC-01114,2024-02-01,Q1 2024,North America,Individual,Premium,Monthly,Organic,0.253,49,6,Product experience,True,False,At risk,Churned,6,294
RC-01115,2024-06-12,Q2 2024,Europe,Individual,Standard,Annual,Social,0.648,24.65,,,False,False,Active,Renewed,12,295.8
RC-01116,2024-06-11,Q2 2024,Asia-Pacific,Individual,Basic,Monthly,Organic,0.805,15,,,False,False,Active,Active,12,180
RC-01117,2024-10-23,Q4 2024,North America,Team,Basic,Monthly,Referral,0.681,15,,,False,False,Active,Active,12,180
RC-01118,2024-09-08,Q3 2024,North America,Freelancer,Standard,Annual,Organic,0.283,24.65,,,True,True,At risk,At risk,12,295.8
RC-01119,2024-11-16,Q4 2024,Europe,Team,Standard,Annual,Social,0.163,24.65,,,True,True,At risk,At risk,12,295.8
RC-01120,2024-09-01,Q3 2024,Europe,Individual,Basic,Monthly,Organic,0.425,15,6,Low usage,False,False,Active,Churned,6,90
RC-01121,2024-05-10,Q2 2024,Europe,Individual,Standard,Monthly,Organic,0.927,29,2,Price,False,False,Churned,Churned,2,58
RC-01122,2024-04-17,Q2 2024,Europe,Individual,Basic,Monthly,Social,0.741,15,,,False,False,Active,Active,12,180
RC-01123,2024-07-12,Q3 2024,Asia-Pacific,Individual,Standard,Monthly,Organic,0.494,29,,,False,False,Active,Active,12,348
RC-01124,2024-12-15,Q4 2024,North America,Individual,Standard,Annual,Referral,0.126,24.65,,,True,True,At risk,At risk,12,295.8
RC-01125,2024-07-24,Q3 2024,Asia-Pacific,Individual,Premium,Monthly,Organic,0.766,49,,,False,False,Active,Active,12,588
RC-01126,2024-10-25,Q4 2024,Asia-Pacific,Individual,Premium,Monthly,Paid Search,0.826,49,,,False,False,Active,Active,12,588
RC-01127,2024-02-04,Q1 2024,Europe,Freelancer,Basic,Annual,Partner,0.772,12.75,4,Alternative,False,False,Active,Churned,4,51.0
RC-01128,2024-11-01,Q4 2024,North America,Individual,Basic,Monthly,Organic,0.837,15,,,False,False,Active,Active,12,180
RC-01129,2024-07-17,Q3 2024,Europe,Individual,Premium,Annual,Partner,0.517,41.65,,,True,False,At risk,Renewed,12,499.8
RC-01130,2024-09-17,Q3 2024,Other,Individual,Premium,Annual,Organic,0.755,41.65,,,True,False,At risk,Renewed,12,499.8
RC-01131,2024-10-03,Q4 2024,Europe,Individual,Standard,Monthly,Organic,0.648,29,,,False,False,Active,Active,12,348
RC-01132,2024-02-09,Q1 2024,Europe,Individual,Basic,Monthly,Paid Search,0.698,15,1,Price,False,False,Churned,Churned,1,15
RC-01133,2024-03-22,Q1 2024,North America,Individual,Standard,Monthly,Referral,0.846,29,,,False,False,Active,Active,12,348
RC-01134,2024-12-18,Q4 2024,Europe,Small Business,Standard,Monthly,Organic,0.609,29,,,False,False,Active,Active,12,348
RC-01135,2024-04-10,Q2 2024,Other,Team,Standard,Annual,Organic,0.47,24.65,,,False,False,Active,Renewed,12,295.8
RC-01136,2024-06-17,Q2 2024,Asia-Pacific,Small Business,Basic,Annual,Paid Search,0.855,12.75,,,False,False,Active,Renewed,12,153.0
RC-01137,2024-11-17,Q4 2024,Europe,Individual,Premium,Monthly,Referral,0.874,49,,,False,False,Active,Active,12,588
RC-01138,2024-04-10,Q2 2024,North America,Individual,Standard,Monthly,Paid Search,0.352,29,,,False,False,Active,Active,12,348
RC-01139,2024-12-14,Q4 2024,North America,Individual,Standard,Monthly,Paid Search,0.412,29,,,False,False,Active,Active,12,348
RC-01140,2024-06-10,Q2 2024,Europe,Individual,Standard,Annual,Paid Search,0.531,24.65,3,Alternative,False,False,Churned,Churned,3,73.95
RC-01141,2024-07-03,Q3 2024,North America,Individual,Standard,Monthly,Organic,0.282,29,,,True,True,At risk,At risk,12,348
RC-01142,2024-01-24,Q1 2024,Europe,Individual,Premium,Monthly,Organic,0.786,49,,,False,False,Active,Active,12,588
RC-01143,2024-10-05,Q4 2024,Europe,Individual,Basic,Monthly,Referral,0.64,15,,,False,False,Active,Active,12,180
RC-01144,2024-09-27,Q3 2024,North America,Individual,Standard,Annual,Organic,0.773,24.65,,,False,False,Active,Renewed,12,295.8
RC-01145,2024-06-14,Q2 2024,Other,Individual,Basic,Monthly,Partner,0.771,15,,,False,False,Active,Active,12,180
RC-01146,2024-10-16,Q4 2024,North America,Small Business,Premium,Monthly,Referral,0.311,49,,,True,True,At risk,At risk,12,588
RC-01147,2024-06-18,Q2 2024,North America,Individual,Basic,Annual,Paid Search,0.573,12.75,,,False,False,Active,Renewed,12,153.0
RC-01148,2024-04-04,Q2 2024,North America,Small Business,Premium,Annual,Referral,0.786,41.65,,,False,False,Active,Renewed,12,499.8
RC-01149,2024-01-14,Q1 2024,Asia-Pacific,Small Business,Basic,Monthly,Social,0.321,15,,,True,True,At risk,At risk,12,180
RC-01150,2024-02-16,Q1 2024,Asia-Pacific,Individual,Enterprise,Annual,Organic,0.94,75.65,,,False,False,Active,Renewed,12,907.8
RC-01151,2024-09-26,Q3 2024,Europe,Freelancer,Enterprise,Annual,Organic,0.543,75.65,,,False,False,Active,Renewed,12,907.8
RC-01152,2024-05-02,Q2 2024,North America,Small Business,Standard,Monthly,Paid Search,0.339,29,,,False,True,Active,At risk,12,348
RC-01153,2024-11-15,Q4 2024,Europe,Individual,Basic,Monthly,Referral,0.331,15,1,Price,False,False,Churned,Churned,1,15
RC-01154,2024-12-06,Q4 2024,Europe,Freelancer,Basic,Annual,Social,0.809,12.75,,,False,False,Active,Renewed,12,153.0
RC-01155,2024-05-13,Q2 2024,North America,Individual,Basic,Annual,Referral,0.662,12.75,,,False,False,Active,Renewed,12,153.0
RC-01156,2024-09-24,Q3 2024,North America,Individual,Standard,Monthly,Paid Search,0.785,29,11,Price,False,False,Active,Churned,11,319
RC-01157,2024-03-12,Q1 2024,Asia-Pacific,Freelancer,Standard,Monthly,Paid Search,0.746,29,4,Product experience,False,False,Active,Churned,4,116
RC-01158,2024-11-01,Q4 2024,Europe,Team,Enterprise,Annual,Social,0.236,75.65,,,True,True,At risk,At risk,12,907.8
RC-01159,2024-10-18,Q4 2024,Europe,Individual,Enterprise,Monthly,Paid Search,0.801,89,5,Price,False,False,Active,Churned,5,445
RC-01160,2024-11-11,Q4 2024,Europe,Individual,Basic,Monthly,Organic,0.369,15,,,False,False,Active,Active,12,180
RC-01161,2024-10-09,Q4 2024,Europe,Individual,Basic,Annual,Referral,0.562,12.75,9,Changed needs,False,False,Active,Churned,9,114.75
RC-01162,2024-10-01,Q4 2024,North America,Freelancer,Basic,Monthly,Organic,0.471,15,,,False,False,Active,Active,12,180
RC-01163,2024-12-26,Q4 2024,Asia-Pacific,Individual,Premium,Monthly,Organic,0.336,49,,,False,True,Active,At risk,12,588
RC-01164,2024-06-09,Q2 2024,Other,Individual,Premium,Monthly,Social,0.219,49,,,True,True,At risk,At risk,12,588
RC-01165,2024-05-03,Q2 2024,North America,Individual,Basic,Monthly,Organic,0.881,15,,,False,False,Active,Active,12,180
RC-01166,2024-06-06,Q2 2024,Asia-Pacific,Freelancer,Standard,Annual,Paid Search,0.298,24.65,1,Alternative,False,False,Churned,Churned,1,24.65
RC-01167,2024-08-05,Q3 2024,Europe,Individual,Premium,Annual,Paid Search,0.514,41.65,,,False,False,Active,Renewed,12,499.8
RC-01168,2024-07-24,Q3 2024,North America,Individual,Premium,Monthly,Referral,0.567,49,3,Price,False,False,Churned,Churned,3,147
RC-01169,2024-08-19,Q3 2024,Europe,Small Business,Basic,Annual,Social,0.677,12.75,,,False,False,Active,Renewed,12,153.0
RC-01170,2024-10-18,Q4 2024,Europe,Freelancer,Standard,Annual,Paid Search,0.484,24.65,,,False,False,Active,Renewed,12,295.8
RC-01171,2024-11-03,Q4 2024,Europe,Individual,Basic,Monthly,Social,0.622,15,1,Price,False,False,Churned,Churned,1,15
RC-01172,2024-04-23,Q2 2024,North America,Small Business,Basic,Monthly,Referral,0.692,15,,,False,False,Active,Active,12,180
RC-01173,2024-01-24,Q1 2024,Europe,Freelancer,Basic,Monthly,Social,0.134,15,,,True,True,At risk,At risk,12,180
RC-01174,2024-07-16,Q3 2024,Other,Small Business,Basic,Monthly,Referral,0.502,15,,,False,False,Active,Active,12,180
RC-01175,2024-12-02,Q4 2024,Europe,Individual,Premium,Monthly,Referral,0.707,49,,,False,False,Active,Active,12,588
RC-01176,2024-11-23,Q4 2024,Asia-Pacific,Individual,Standard,Annual,Paid Search,0.623,24.65,,,False,False,Active,Renewed,12,295.8
RC-01177,2024-02-03,Q1 2024,Europe,Individual,Premium,Annual,Paid Search,0.115,41.65,,,True,True,At risk,At risk,12,499.8
RC-01178,2024-10-18,Q4 2024,Europe,Small Business,Basic,Monthly,Organic,0.944,15,,,False,False,Active,Active,12,180
RC-01179,2024-05-02,Q2 2024,North America,Small Business,Standard,Monthly,Referral,0.912,29,,,False,False,Active,Active,12,348
RC-01180,2024-09-10,Q3 2024,Asia-Pacific,Individual,Standard,Annual,Paid Search,0.839,24.65,,,False,False,Active,Renewed,12,295.8
RC-01181,2024-01-24,Q1 2024,Other,Small Business,Premium,Annual,Referral,0.508,41.65,,,False,False,Active,Renewed,12,499.8
RC-01182,2024-07-09,Q3 2024,North America,Freelancer,Basic,Monthly,Partner,0.694,15,,,True,False,At risk,Active,12,180
RC-01183,2024-11-13,Q4 2024,Asia-Pacific,Freelancer,Enterprise,Annual,Organic,0.565,75.65,,,False,False,Active,Renewed,12,907.8
RC-01184,2024-05-22,Q2 2024,North America,Individual,Premium,Annual,Paid Search,0.53,41.65,1,Low usage,False,False,Churned,Churned,1,41.65
RC-01185,2024-04-07,Q2 2024,Asia-Pacific,Team,Premium,Annual,Social,0.961,41.65,,,False,False,Active,Renewed,12,499.8
RC-01186,2024-06-07,Q2 2024,North America,Freelancer,Premium,Monthly,Organic,0.508,49,8,Low usage,False,False,Active,Churned,8,392
RC-01187,2024-09-07,Q3 2024,Europe,Team,Standard,Monthly,Paid Search,0.721,29,,,False,False,Active,Active,12,348
RC-01188,2024-03-02,Q1 2024,Asia-Pacific,Individual,Basic,Monthly,Organic,0.449,15,2,Low usage,False,False,Churned,Churned,2,30
RC-01189,2024-10-09,Q4 2024,North America,Small Business,Standard,Annual,Organic,0.527,24.65,,,False,False,Active,Renewed,12,295.8
RC-01190,2024-06-01,Q2 2024,North America,Freelancer,Premium,Monthly,Organic,0.3,49,,,True,True,At risk,At risk,12,588
RC-01191,2024-04-01,Q2 2024,Other,Small Business,Premium,Monthly,Organic,0.757,49,,,False,False,Active,Active,12,588
RC-01192,2024-10-06,Q4 2024,Other,Individual,Premium,Monthly,Organic,0.321,49,4,Price,True,False,At risk,Churned,4,196
RC-01193,2024-02-18,Q1 2024,Asia-Pacific,Individual,Basic,Monthly,Paid Search,0.911,15,,,True,True,At risk,At risk,12,180
RC-01194,2024-01-28,Q1 2024,Asia-Pacific,Individual,Basic,Annual,Referral,0.744,12.75,10,Product experience,False,False,Active,Churned,10,127.5
RC-01195,2024-05-07,Q2 2024,Europe,Individual,Standard,Monthly,Organic,0.583,29,,,False,False,Active,Active,12,348
RC-01196,2024-11-16,Q4 2024,North America,Freelancer,Premium,Annual,Paid Search,0.708,41.65,2,Changed needs,False,False,Churned,Churned,2,83.3
RC-01197,2024-05-12,Q2 2024,Europe,Individual,Premium,Annual,Referral,0.33,41.65,,,False,True,Active,At risk,12,499.8
RC-01198,2024-04-06,Q2 2024,North America,Individual,Basic,Monthly,Paid Search,0.276,15,,,True,True,At risk,At risk,12,180
